IdPickingUbic,IdPickingEnc,IdPickingDet,IdUbicacion,ubic_desc,IdStock,lic_plate,lote,fecha_vence,cantidad_solicitada,cantidad_verificada,cantidad_despachada,peso_solicitado,peso_verificado,peso_despachado,encontrado,no_encontrado,dañado_picking,dañado_verificacion,acepto,activo,fecha_picking,fecha_verificado,fecha_despachado,IdOperadorBodega_Asignado,IdOperadorBodega_Pickeo,IdOperadorBodega_Verifico,user_agr,fec_agr,user_mod,fec_mod,IdProductoEstado,IdUbicacion_reemplazo,IdStock_reemplazo,lic_plate_reemplazo
135848,5329,52763,21,3A1,105951,FU06501,BM2601,2027-01-01 00:00:00,4.0,4.0,4.0,0.0,0.0,0.0,True,False,False,False,True,True,2026-02-16 09:35:55.567000,2026-02-16 09:38:13.070000,1900-01-01 00:00:00,0,56,56,20,2026-02-16 09:29:27.160000,20,2026-02-16 09:29:27.160000,16,0,0,
135831,5318,52732,307,2A2,106923,FU06925,BM2601,2027-01-01 00:00:00,1.0,1.0,1.0,0.0,0.0,0.0,True,False,False,False,True,True,2026-02-16 08:38:57.813000,2026-02-16 10:50:19.373000,1900-01-01 00:00:00,0,124,56,124,2026-02-16 08:26:53.673000,124,2026-02-16 08:26:53.673000,1,0,0,
135831,5318,52732,307,2A2,106923,FU06925,BM2601,2027-01-01 00:00:00,1.0,1.0,1.0,0.0,0.0,0.0,True,False,False,False,True,True,2026-02-16 08:38:57.813000,2026-02-16 10:50:19.373000,1900-01-01 00:00:00,0,124,56,124,2026-02-16 08:26:53.673000,124,2026-02-16 08:26:53.673000,1,0,0,
135831,5318,52732,307,12C1,106923,FU06925,BM2601,2027-01-01 00:00:00,1.0,1.0,1.0,0.0,0.0,0.0,True,False,False,False,True,True,2026-02-16 08:38:57.813000,2026-02-16 10:50:19.373000,1900-01-01 00:00:00,0,124,56,124,2026-02-16 08:26:53.673000,124,2026-02-16 08:26:53.673000,1,0,0,
135831,5318,52732,307,12C1,106923,FU06925,BM2601,2027-01-01 00:00:00,1.0,1.0,1.0,0.0,0.0,0.0,True,False,False,False,True,True,2026-02-16 08:38:57.813000,2026-02-16 10:50:19.373000,1900-01-01 00:00:00,0,124,56,124,2026-02-16 08:26:53.673000,124,2026-02-16 08:26:53.673000,1,0,0,
135831,5318,52732,307,12C1,106923,FU06925,BM2601,2027-01-01 00:00:00,1.0,1.0,1.0,0.0,0.0,0.0,True,False,False,False,True,True,2026-02-16 08:38:57.813000,2026-02-16 10:50:19.373000,1900-01-01 00:00:00,0,124,56,124,2026-02-16 08:26:53.673000,124,2026-02-16 08:26:53.673000,1,0,0,
135831,5318,52732,307,2A2,106923,FU06925,BM2601,2027-01-01 00:00:00,1.0,1.0,1.0,0.0,0.0,0.0,True,False,False,False,True,True,2026-02-16 08:38:57.813000,2026-02-16 10:50:19.373000,1900-01-01 00:00:00,0,124,56,124,2026-02-16 08:26:53.673000,124,2026-02-16 08:26:53.673000,1,0,0,
135830,5318,52732,309,2C2,106752,FU06928,BM2601,2027-01-01 00:00:00,4.0,4.0,4.0,0.0,0.0,0.0,True,False,False,False,True,True,2026-02-16 09:05:44.643000,2026-02-16 10:50:19.340000,1900-01-01 00:00:00,0,124,56,124,2026-02-16 08:25:58.703000,124,2026-02-16 08:25:58.703000,1,0,0,
135830,5318,52732,309,12A2,106752,FU06928,BM2601,2027-01-01 00:00:00,4.0,4.0,4.0,0.0,0.0,0.0,True,False,False,False,True,True,2026-02-16 09:05:44.643000,2026-02-16 10:50:19.340000,1900-01-01 00:00:00,0,124,56,124,2026-02-16 08:25:58.703000,124,2026-02-16 08:25:58.703000,1,0,0,
135830,5318,52732,309,12A2,106752,FU06928,BM2601,2027-01-01 00:00:00,4.0,4.0,4.0,0.0,0.0,0.0,True,False,False,False,True,True,2026-02-16 09:05:44.643000,2026-02-16 10:50:19.340000,1900-01-01 00:00:00,0,124,56,124,2026-02-16 08:25:58.703000,124,2026-02-16 08:25:58.703000,1,0,0,
135830,5318,52732,309,12A2,106752,FU06928,BM2601,2027-01-01 00:00:00,4.0,4.0,4.0,0.0,0.0,0.0,True,False,False,False,True,True,2026-02-16 09:05:44.643000,2026-02-16 10:50:19.340000,1900-01-01 00:00:00,0,124,56,124,2026-02-16 08:25:58.703000,124,2026-02-16 08:25:58.703000,1,0,0,
135830,5318,52732,309,2C2,106752,FU06928,BM2601,2027-01-01 00:00:00,4.0,4.0,4.0,0.0,0.0,0.0,True,False,False,False,True,True,2026-02-16 09:05:44.643000,2026-02-16 10:50:19.340000,1900-01-01 00:00:00,0,124,56,124,2026-02-16 08:25:58.703000,124,2026-02-16 08:25:58.703000,1,0,0,
135830,5318,52732,309,2C2,106752,FU06928,BM2601,2027-01-01 00:00:00,4.0,4.0,4.0,0.0,0.0,0.0,True,False,False,False,True,True,2026-02-16 09:05:44.643000,2026-02-16 10:50:19.340000,1900-01-01 00:00:00,0,124,56,124,2026-02-16 08:25:58.703000,124,2026-02-16 08:25:58.703000,1,0,0,
135828,5318,52732,309,2C2,102228,FU06394,BM2601,2027-01-01 00:00:00,5.0,5.0,5.0,0.0,0.0,0.0,True,False,False,False,True,True,2026-02-16 09:06:06.840000,2026-02-16 10:50:19.323000,1900-01-01 00:00:00,0,124,56,124,2026-02-16 08:25:47.687000,124,2026-02-16 08:25:47.687000,1,0,0,
135828,5318,52732,309,2C2,102228,FU06394,BM2601,2027-01-01 00:00:00,5.0,5.0,5.0,0.0,0.0,0.0,True,False,False,False,True,True,2026-02-16 09:06:06.840000,2026-02-16 10:50:19.323000,1900-01-01 00:00:00,0,124,56,124,2026-02-16 08:25:47.687000,124,2026-02-16 08:25:47.687000,1,0,0,
135828,5318,52732,309,12A2,102228,FU06394,BM2601,2027-01-01 00:00:00,5.0,5.0,5.0,0.0,0.0,0.0,True,False,False,False,True,True,2026-02-16 09:06:06.840000,2026-02-16 10:50:19.323000,1900-01-01 00:00:00,0,124,56,124,2026-02-16 08:25:47.687000,124,2026-02-16 08:25:47.687000,1,0,0,
135828,5318,52732,309,12A2,102228,FU06394,BM2601,2027-01-01 00:00:00,5.0,5.0,5.0,0.0,0.0,0.0,True,False,False,False,True,True,2026-02-16 09:06:06.840000,2026-02-16 10:50:19.323000,1900-01-01 00:00:00,0,124,56,124,2026-02-16 08:25:47.687000,124,2026-02-16 08:25:47.687000,1,0,0,
135828,5318,52732,309,12A2,102228,FU06394,BM2601,2027-01-01 00:00:00,5.0,5.0,5.0,0.0,0.0,0.0,True,False,False,False,True,True,2026-02-16 09:06:06.840000,2026-02-16 10:50:19.323000,1900-01-01 00:00:00,0,124,56,124,2026-02-16 08:25:47.687000,124,2026-02-16 08:25:47.687000,1,0,0,
135828,5318,52732,309,2C2,102228,FU06394,BM2601,2027-01-01 00:00:00,5.0,5.0,5.0,0.0,0.0,0.0,True,False,False,False,True,True,2026-02-16 09:06:06.840000,2026-02-16 10:50:19.323000,1900-01-01 00:00:00,0,124,56,124,2026-02-16 08:25:47.687000,124,2026-02-16 08:25:47.687000,1,0,0,
135826,5318,52732,309,2C2,106930,FU06928,BM2601,2027-01-01 00:00:00,17.0,17.0,17.0,0.0,0.0,0.0,True,False,False,False,True,True,2026-02-16 09:05:33.930000,2026-02-16 10:50:19.307000,1900-01-01 00:00:00,0,124,56,124,2026-02-16 08:25:09.843000,124,2026-02-16 08:25:09.843000,1,0,0,
135826,5318,52732,309,12A2,106930,FU06928,BM2601,2027-01-01 00:00:00,17.0,17.0,17.0,0.0,0.0,0.0,True,False,False,False,True,True,2026-02-16 09:05:33.930000,2026-02-16 10:50:19.307000,1900-01-01 00:00:00,0,124,56,124,2026-02-16 08:25:09.843000,124,2026-02-16 08:25:09.843000,1,0,0,
135826,5318,52732,309,12A2,106930,FU06928,BM2601,2027-01-01 00:00:00,17.0,17.0,17.0,0.0,0.0,0.0,True,False,False,False,True,True,2026-02-16 09:05:33.930000,2026-02-16 10:50:19.307000,1900-01-01 00:00:00,0,124,56,124,2026-02-16 08:25:09.843000,124,2026-02-16 08:25:09.843000,1,0,0,
135826,5318,52732,309,12A2,106930,FU06928,BM2601,2027-01-01 00:00:00,17.0,17.0,17.0,0.0,0.0,0.0,True,False,False,False,True,True,2026-02-16 09:05:33.930000,2026-02-16 10:50:19.307000,1900-01-01 00:00:00,0,124,56,124,2026-02-16 08:25:09.843000,124,2026-02-16 08:25:09.843000,1,0,0,
135826,5318,52732,309,2C2,106930,FU06928,BM2601,2027-01-01 00:00:00,17.0,17.0,17.0,0.0,0.0,0.0,True,False,False,False,True,True,2026-02-16 09:05:33.930000,2026-02-16 10:50:19.307000,1900-01-01 00:00:00,0,124,56,124,2026-02-16 08:25:09.843000,124,2026-02-16 08:25:09.843000,1,0,0,
135826,5318,52732,309,2C2,106930,FU06928,BM2601,2027-01-01 00:00:00,17.0,17.0,17.0,0.0,0.0,0.0,True,False,False,False,True,True,2026-02-16 09:05:33.930000,2026-02-16 10:50:19.307000,1900-01-01 00:00:00,0,124,56,124,2026-02-16 08:25:09.843000,124,2026-02-16 08:25:09.843000,1,0,0,
135825,5318,52732,309,2C2,106929,FU06928,BM2601,2027-01-01 00:00:00,17.0,17.0,17.0,0.0,0.0,0.0,True,False,False,False,True,True,2026-02-16 09:05:19.953000,2026-02-16 10:50:19.293000,1900-01-01 00:00:00,0,124,56,124,2026-02-16 08:24:38.890000,124,2026-02-16 08:24:38.890000,1,0,0,
135825,5318,52732,309,2C2,106929,FU06928,BM2601,2027-01-01 00:00:00,17.0,17.0,17.0,0.0,0.0,0.0,True,False,False,False,True,True,2026-02-16 09:05:19.953000,2026-02-16 10:50:19.293000,1900-01-01 00:00:00,0,124,56,124,2026-02-16 08:24:38.890000,124,2026-02-16 08:24:38.890000,1,0,0,
135825,5318,52732,309,12A2,106929,FU06928,BM2601,2027-01-01 00:00:00,17.0,17.0,17.0,0.0,0.0,0.0,True,False,False,False,True,True,2026-02-16 09:05:19.953000,2026-02-16 10:50:19.293000,1900-01-01 00:00:00,0,124,56,124,2026-02-16 08:24:38.890000,124,2026-02-16 08:24:38.890000,1,0,0,
135825,5318,52732,309,12A2,106929,FU06928,BM2601,2027-01-01 00:00:00,17.0,17.0,17.0,0.0,0.0,0.0,True,False,False,False,True,True,2026-02-16 09:05:19.953000,2026-02-16 10:50:19.293000,1900-01-01 00:00:00,0,124,56,124,2026-02-16 08:24:38.890000,124,2026-02-16 08:24:38.890000,1,0,0,
135825,5318,52732,309,12A2,106929,FU06928,BM2601,2027-01-01 00:00:00,17.0,17.0,17.0,0.0,0.0,0.0,True,False,False,False,True,True,2026-02-16 09:05:19.953000,2026-02-16 10:50:19.293000,1900-01-01 00:00:00,0,124,56,124,2026-02-16 08:24:38.890000,124,2026-02-16 08:24:38.890000,1,0,0,
135825,5318,52732,309,2C2,106929,FU06928,BM2601,2027-01-01 00:00:00,17.0,17.0,17.0,0.0,0.0,0.0,True,False,False,False,True,True,2026-02-16 09:05:19.953000,2026-02-16 10:50:19.293000,1900-01-01 00:00:00,0,124,56,124,2026-02-16 08:24:38.890000,124,2026-02-16 08:24:38.890000,1,0,0,
135824,5318,52732,309,2C2,103114,FU06504,BM2601,2027-01-01 00:00:00,39.0,39.0,39.0,0.0,0.0,0.0,True,False,False,False,True,True,2026-02-16 09:05:07.993000,2026-02-16 10:50:19.270000,1900-01-01 00:00:00,0,124,56,124,2026-02-16 08:24:35.720000,124,2026-02-16 08:24:35.720000,1,0,0,
135824,5318,52732,309,12A2,103114,FU06504,BM2601,2027-01-01 00:00:00,39.0,39.0,39.0,0.0,0.0,0.0,True,False,False,False,True,True,2026-02-16 09:05:07.993000,2026-02-16 10:50:19.270000,1900-01-01 00:00:00,0,124,56,124,2026-02-16 08:24:35.720000,124,2026-02-16 08:24:35.720000,1,0,0,
135824,5318,52732,309,12A2,103114,FU06504,BM2601,2027-01-01 00:00:00,39.0,39.0,39.0,0.0,0.0,0.0,True,False,False,False,True,True,2026-02-16 09:05:07.993000,2026-02-16 10:50:19.270000,1900-01-01 00:00:00,0,124,56,124,2026-02-16 08:24:35.720000,124,2026-02-16 08:24:35.720000,1,0,0,
135824,5318,52732,309,12A2,103114,FU06504,BM2601,2027-01-01 00:00:00,39.0,39.0,39.0,0.0,0.0,0.0,True,False,False,False,True,True,2026-02-16 09:05:07.993000,2026-02-16 10:50:19.270000,1900-01-01 00:00:00,0,124,56,124,2026-02-16 08:24:35.720000,124,2026-02-16 08:24:35.720000,1,0,0,
135824,5318,52732,309,2C2,103114,FU06504,BM2601,2027-01-01 00:00:00,39.0,39.0,39.0,0.0,0.0,0.0,True,False,False,False,True,True,2026-02-16 09:05:07.993000,2026-02-16 10:50:19.270000,1900-01-01 00:00:00,0,124,56,124,2026-02-16 08:24:35.720000,124,2026-02-16 08:24:35.720000,1,0,0,
135824,5318,52732,309,2C2,103114,FU06504,BM2601,2027-01-01 00:00:00,39.0,39.0,39.0,0.0,0.0,0.0,True,False,False,False,True,True,2026-02-16 09:05:07.993000,2026-02-16 10:50:19.270000,1900-01-01 00:00:00,0,124,56,124,2026-02-16 08:24:35.720000,124,2026-02-16 08:24:35.720000,1,0,0,
135829,5318,52732,307,2A2,106866,FU06930,BM2601,2027-01-01 00:00:00,4.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False,True,1900-01-01 00:00:00,1900-01-01 00:00:00,1900-01-01 00:00:00,0,0,0,20,2026-02-16 08:13:53.630000,20,2026-02-16 08:25:58.703000,1,0,0,
135829,5318,52732,307,2A2,106866,FU06930,BM2601,2027-01-01 00:00:00,4.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False,True,1900-01-01 00:00:00,1900-01-01 00:00:00,1900-01-01 00:00:00,0,0,0,20,2026-02-16 08:13:53.630000,20,2026-02-16 08:25:58.703000,1,0,0,
135829,5318,52732,307,12C1,106866,FU06930,BM2601,2027-01-01 00:00:00,4.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False,True,1900-01-01 00:00:00,1900-01-01 00:00:00,1900-01-01 00:00:00,0,0,0,20,2026-02-16 08:13:53.630000,20,2026-02-16 08:25:58.703000,1,0,0,
135829,5318,52732,307,12C1,106866,FU06930,BM2601,2027-01-01 00:00:00,4.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False,True,1900-01-01 00:00:00,1900-01-01 00:00:00,1900-01-01 00:00:00,0,0,0,20,2026-02-16 08:13:53.630000,20,2026-02-16 08:25:58.703000,1,0,0,
135829,5318,52732,307,12C1,106866,FU06930,BM2601,2027-01-01 00:00:00,4.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False,True,1900-01-01 00:00:00,1900-01-01 00:00:00,1900-01-01 00:00:00,0,0,0,20,2026-02-16 08:13:53.630000,20,2026-02-16 08:25:58.703000,1,0,0,
135829,5318,52732,307,2A2,106866,FU06930,BM2601,2027-01-01 00:00:00,4.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False,True,1900-01-01 00:00:00,1900-01-01 00:00:00,1900-01-01 00:00:00,0,0,0,20,2026-02-16 08:13:53.630000,20,2026-02-16 08:25:58.703000,1,0,0,
135827,5318,52732,307,2A2,106866,FU06930,BM2601,2027-01-01 00:00:00,5.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False,True,1900-01-01 00:00:00,1900-01-01 00:00:00,1900-01-01 00:00:00,0,0,0,20,2026-02-16 08:13:53.630000,20,2026-02-16 08:25:47.673000,1,0,0,
135827,5318,52732,307,12C1,106866,FU06930,BM2601,2027-01-01 00:00:00,5.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False,True,1900-01-01 00:00:00,1900-01-01 00:00:00,1900-01-01 00:00:00,0,0,0,20,2026-02-16 08:13:53.630000,20,2026-02-16 08:25:47.673000,1,0,0,
135827,5318,52732,307,12C1,106866,FU06930,BM2601,2027-01-01 00:00:00,5.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False,True,1900-01-01 00:00:00,1900-01-01 00:00:00,1900-01-01 00:00:00,0,0,0,20,2026-02-16 08:13:53.630000,20,2026-02-16 08:25:47.673000,1,0,0,
135827,5318,52732,307,12C1,106866,FU06930,BM2601,2027-01-01 00:00:00,5.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False,True,1900-01-01 00:00:00,1900-01-01 00:00:00,1900-01-01 00:00:00,0,0,0,20,2026-02-16 08:13:53.630000,20,2026-02-16 08:25:47.673000,1,0,0,
135827,5318,52732,307,2A2,106866,FU06930,BM2601,2027-01-01 00:00:00,5.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False,True,1900-01-01 00:00:00,1900-01-01 00:00:00,1900-01-01 00:00:00,0,0,0,20,2026-02-16 08:13:53.630000,20,2026-02-16 08:25:47.673000,1,0,0,
135827,5318,52732,307,2A2,106866,FU06930,BM2601,2027-01-01 00:00:00,5.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False,True,1900-01-01 00:00:00,1900-01-01 00:00:00,1900-01-01 00:00:00,0,0,0,20,2026-02-16 08:13:53.630000,20,2026-02-16 08:25:47.673000,1,0,0,
135804,5318,52732,307,2A2,106865,FU06925,BM2601,2027-01-01 00:00:00,17.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False,True,1900-01-01 00:00:00,1900-01-01 00:00:00,1900-01-01 00:00:00,0,0,0,20,2026-02-16 08:13:53.630000,20,2026-02-16 08:25:09.843000,1,0,0,
135804,5318,52732,307,2A2,106865,FU06925,BM2601,2027-01-01 00:00:00,17.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False,True,1900-01-01 00:00:00,1900-01-01 00:00:00,1900-01-01 00:00:00,0,0,0,20,2026-02-16 08:13:53.630000,20,2026-02-16 08:25:09.843000,1,0,0,
135804,5318,52732,307,12C1,106865,FU06925,BM2601,2027-01-01 00:00:00,17.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False,True,1900-01-01 00:00:00,1900-01-01 00:00:00,1900-01-01 00:00:00,0,0,0,20,2026-02-16 08:13:53.630000,20,2026-02-16 08:25:09.843000,1,0,0,
135804,5318,52732,307,12C1,106865,FU06925,BM2601,2027-01-01 00:00:00,17.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False,True,1900-01-01 00:00:00,1900-01-01 00:00:00,1900-01-01 00:00:00,0,0,0,20,2026-02-16 08:13:53.630000,20,2026-02-16 08:25:09.843000,1,0,0,
135804,5318,52732,307,12C1,106865,FU06925,BM2601,2027-01-01 00:00:00,17.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False,True,1900-01-01 00:00:00,1900-01-01 00:00:00,1900-01-01 00:00:00,0,0,0,20,2026-02-16 08:13:53.630000,20,2026-02-16 08:25:09.843000,1,0,0,
135804,5318,52732,307,2A2,106865,FU06925,BM2601,2027-01-01 00:00:00,17.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False,True,1900-01-01 00:00:00,1900-01-01 00:00:00,1900-01-01 00:00:00,0,0,0,20,2026-02-16 08:13:53.630000,20,2026-02-16 08:25:09.843000,1,0,0,
135803,5318,52732,307,2A2,106866,FU06930,BM2601,2027-01-01 00:00:00,1.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False,True,1900-01-01 00:00:00,1900-01-01 00:00:00,1900-01-01 00:00:00,0,0,0,20,2026-02-16 08:13:53.630000,20,2026-02-16 08:26:53.673000,1,0,0,
135803,5318,52732,307,12C1,106866,FU06930,BM2601,2027-01-01 00:00:00,1.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False,True,1900-01-01 00:00:00,1900-01-01 00:00:00,1900-01-01 00:00:00,0,0,0,20,2026-02-16 08:13:53.630000,20,2026-02-16 08:26:53.673000,1,0,0,
135803,5318,52732,307,12C1,106866,FU06930,BM2601,2027-01-01 00:00:00,1.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False,True,1900-01-01 00:00:00,1900-01-01 00:00:00,1900-01-01 00:00:00,0,0,0,20,2026-02-16 08:13:53.630000,20,2026-02-16 08:26:53.673000,1,0,0,
135803,5318,52732,307,12C1,106866,FU06930,BM2601,2027-01-01 00:00:00,1.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False,True,1900-01-01 00:00:00,1900-01-01 00:00:00,1900-01-01 00:00:00,0,0,0,20,2026-02-16 08:13:53.630000,20,2026-02-16 08:26:53.673000,1,0,0,
135803,5318,52732,307,2A2,106866,FU06930,BM2601,2027-01-01 00:00:00,1.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False,True,1900-01-01 00:00:00,1900-01-01 00:00:00,1900-01-01 00:00:00,0,0,0,20,2026-02-16 08:13:53.630000,20,2026-02-16 08:26:53.673000,1,0,0,
135803,5318,52732,307,2A2,106866,FU06930,BM2601,2027-01-01 00:00:00,1.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False,True,1900-01-01 00:00:00,1900-01-01 00:00:00,1900-01-01 00:00:00,0,0,0,20,2026-02-16 08:13:53.630000,20,2026-02-16 08:26:53.673000,1,0,0,
135802,5318,52732,307,2A2,103151,FU06501,BM2601,2027-01-01 00:00:00,7.0,7.0,7.0,0.0,0.0,0.0,True,False,False,False,True,True,2026-02-16 08:38:41.843000,2026-02-16 10:50:19.247000,1900-01-01 00:00:00,0,124,56,20,2026-02-16 08:13:53.630000,20,2026-02-16 08:13:53.630000,1,0,0,
135802,5318,52732,307,2A2,103151,FU06501,BM2601,2027-01-01 00:00:00,7.0,7.0,7.0,0.0,0.0,0.0,True,False,False,False,True,True,2026-02-16 08:38:41.843000,2026-02-16 10:50:19.247000,1900-01-01 00:00:00,0,124,56,20,2026-02-16 08:13:53.630000,20,2026-02-16 08:13:53.630000,1,0,0,
135802,5318,52732,307,12C1,103151,FU06501,BM2601,2027-01-01 00:00:00,7.0,7.0,7.0,0.0,0.0,0.0,True,False,False,False,True,True,2026-02-16 08:38:41.843000,2026-02-16 10:50:19.247000,1900-01-01 00:00:00,0,124,56,20,2026-02-16 08:13:53.630000,20,2026-02-16 08:13:53.630000,1,0,0,
135802,5318,52732,307,12C1,103151,FU06501,BM2601,2027-01-01 00:00:00,7.0,7.0,7.0,0.0,0.0,0.0,True,False,False,False,True,True,2026-02-16 08:38:41.843000,2026-02-16 10:50:19.247000,1900-01-01 00:00:00,0,124,56,20,2026-02-16 08:13:53.630000,20,2026-02-16 08:13:53.630000,1,0,0,
135802,5318,52732,307,12C1,103151,FU06501,BM2601,2027-01-01 00:00:00,7.0,7.0,7.0,0.0,0.0,0.0,True,False,False,False,True,True,2026-02-16 08:38:41.843000,2026-02-16 10:50:19.247000,1900-01-01 00:00:00,0,124,56,20,2026-02-16 08:13:53.630000,20,2026-02-16 08:13:53.630000,1,0,0,
135802,5318,52732,307,2A2,103151,FU06501,BM2601,2027-01-01 00:00:00,7.0,7.0,7.0,0.0,0.0,0.0,True,False,False,False,True,True,2026-02-16 08:38:41.843000,2026-02-16 10:50:19.247000,1900-01-01 00:00:00,0,124,56,20,2026-02-16 08:13:53.630000,20,2026-02-16 08:13:53.630000,1,0,0,
135823,5318,52732,308,2B2,104155,FU06688,BG2512,2026-12-01 00:00:00,39.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False,True,1900-01-01 00:00:00,1900-01-01 00:00:00,1900-01-01 00:00:00,0,0,0,20,2026-02-16 08:13:53.613000,20,2026-02-16 08:24:35.703000,1,0,0,
135823,5318,52732,308,12D1,104155,FU06688,BG2512,2026-12-01 00:00:00,39.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False,True,1900-01-01 00:00:00,1900-01-01 00:00:00,1900-01-01 00:00:00,0,0,0,20,2026-02-16 08:13:53.613000,20,2026-02-16 08:24:35.703000,1,0,0,
135823,5318,52732,308,12D1,104155,FU06688,BG2512,2026-12-01 00:00:00,39.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False,True,1900-01-01 00:00:00,1900-01-01 00:00:00,1900-01-01 00:00:00,0,0,0,20,2026-02-16 08:13:53.613000,20,2026-02-16 08:24:35.703000,1,0,0,
135823,5318,52732,308,12D1,104155,FU06688,BG2512,2026-12-01 00:00:00,39.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False,True,1900-01-01 00:00:00,1900-01-01 00:00:00,1900-01-01 00:00:00,0,0,0,20,2026-02-16 08:13:53.613000,20,2026-02-16 08:24:35.703000,1,0,0,
135823,5318,52732,308,2B2,104155,FU06688,BG2512,2026-12-01 00:00:00,39.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False,True,1900-01-01 00:00:00,1900-01-01 00:00:00,1900-01-01 00:00:00,0,0,0,20,2026-02-16 08:13:53.613000,20,2026-02-16 08:24:35.703000,1,0,0,
135823,5318,52732,308,2B2,104155,FU06688,BG2512,2026-12-01 00:00:00,39.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False,True,1900-01-01 00:00:00,1900-01-01 00:00:00,1900-01-01 00:00:00,0,0,0,20,2026-02-16 08:13:53.613000,20,2026-02-16 08:24:35.703000,1,0,0,
135801,5318,52732,308,2B2,104155,FU06688,BG2512,2026-12-01 00:00:00,17.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False,True,1900-01-01 00:00:00,1900-01-01 00:00:00,1900-01-01 00:00:00,0,0,0,20,2026-02-16 08:13:53.613000,20,2026-02-16 08:24:38.873000,1,0,0,
135801,5318,52732,308,2B2,104155,FU06688,BG2512,2026-12-01 00:00:00,17.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False,True,1900-01-01 00:00:00,1900-01-01 00:00:00,1900-01-01 00:00:00,0,0,0,20,2026-02-16 08:13:53.613000,20,2026-02-16 08:24:38.873000,1,0,0,
135801,5318,52732,308,12D1,104155,FU06688,BG2512,2026-12-01 00:00:00,17.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False,True,1900-01-01 00:00:00,1900-01-01 00:00:00,1900-01-01 00:00:00,0,0,0,20,2026-02-16 08:13:53.613000,20,2026-02-16 08:24:38.873000,1,0,0,
135801,5318,52732,308,12D1,104155,FU06688,BG2512,2026-12-01 00:00:00,17.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False,True,1900-01-01 00:00:00,1900-01-01 00:00:00,1900-01-01 00:00:00,0,0,0,20,2026-02-16 08:13:53.613000,20,2026-02-16 08:24:38.873000,1,0,0,
135801,5318,52732,308,12D1,104155,FU06688,BG2512,2026-12-01 00:00:00,17.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False,True,1900-01-01 00:00:00,1900-01-01 00:00:00,1900-01-01 00:00:00,0,0,0,20,2026-02-16 08:13:53.613000,20,2026-02-16 08:24:38.873000,1,0,0,
135801,5318,52732,308,2B2,104155,FU06688,BG2512,2026-12-01 00:00:00,17.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False,True,1900-01-01 00:00:00,1900-01-01 00:00:00,1900-01-01 00:00:00,0,0,0,20,2026-02-16 08:13:53.613000,20,2026-02-16 08:24:38.873000,1,0,0,
133585,5174,51797,308,2B2,104906,FU06688,BG2512,2026-12-01 00:00:00,1.0,1.0,1.0,0.0,0.0,0.0,False,False,False,False,False,True,2026-02-11 08:02:27.133000,2026-02-11 11:37:49.330000,1900-01-01 00:00:00,0,124,62,20,2026-02-11 06:51:07.447000,20,2026-02-11 08:02:27.133000,1,0,0,
133585,5174,51797,308,12D1,104906,FU06688,BG2512,2026-12-01 00:00:00,1.0,1.0,1.0,0.0,0.0,0.0,False,False,False,False,False,True,2026-02-11 08:02:27.133000,2026-02-11 11:37:49.330000,1900-01-01 00:00:00,0,124,62,20,2026-02-11 06:51:07.447000,20,2026-02-11 08:02:27.133000,1,0,0,
