IdStock,IdProductoBodega,producto_codigo,producto_nombre,IdUbicacion,ubicacion_codigo,IdProductoEstado,estado,Lote,lic_plate,Cantidad,fecha_ingreso
99729,726,WMS229,MELOCOTON KILLIOS MITADES 12/820 GR 29OZ,138,2B2,1,BUEN ESTADO,24249,FU05335,240.0,2026-01-07 09:08:53.050000
99730,726,WMS229,MELOCOTON KILLIOS MITADES 12/820 GR 29OZ,138,2B2,1,BUEN ESTADO,24249,FU05335,240.0,2026-01-07 08:44:07.690000
106910,726,WMS229,MELOCOTON KILLIOS MITADES 12/820 GR 29OZ,138,2B2,1,BUEN ESTADO,24249,FU05335,240.0,2026-01-07 08:44:07.690000
131152,726,WMS229,MELOCOTON KILLIOS MITADES 12/820 GR 29OZ,145,2A4,1,BUEN ESTADO,24249,FU05307,2.0,2026-01-06 12:43:58.277000
131156,726,WMS229,MELOCOTON KILLIOS MITADES 12/820 GR 29OZ,145,2A4,1,BUEN ESTADO,24249,FU05307,12.0,2026-01-06 12:43:58.277000
131157,726,WMS229,MELOCOTON KILLIOS MITADES 12/820 GR 29OZ,145,2A4,1,BUEN ESTADO,24249,FU05307,12.0,2026-01-06 12:43:58.277000
131158,726,WMS229,MELOCOTON KILLIOS MITADES 12/820 GR 29OZ,145,2A4,1,BUEN ESTADO,24249,FU05307,24.0,2026-01-06 12:43:58.277000
131159,726,WMS229,MELOCOTON KILLIOS MITADES 12/820 GR 29OZ,145,2A4,1,BUEN ESTADO,24249,FU05307,48.0,2026-01-06 12:43:58.277000
129428,726,WMS229,MELOCOTON KILLIOS MITADES 12/820 GR 29OZ,145,2A4,1,BUEN ESTADO,24249,FU06380,12.0,2026-01-06 12:43:58.277000
129429,726,WMS229,MELOCOTON KILLIOS MITADES 12/820 GR 29OZ,145,2A4,1,BUEN ESTADO,24249,FU06380,900.0,2026-02-04 11:47:17.293000
129430,726,WMS229,MELOCOTON KILLIOS MITADES 12/820 GR 29OZ,145,2A4,1,BUEN ESTADO,24249,FU06380,12.0,2026-02-04 11:47:17.293000
131162,726,WMS229,MELOCOTON KILLIOS MITADES 12/820 GR 29OZ,145,2A4,1,BUEN ESTADO,24249,FU06380,6.0,2026-02-04 11:47:17.293000
109251,726,WMS229,MELOCOTON KILLIOS MITADES 12/820 GR 29OZ,146,2B4,1,BUEN ESTADO,24249,FU05333,240.0,2026-01-07 09:07:43.463000
109252,726,WMS229,MELOCOTON KILLIOS MITADES 12/820 GR 29OZ,146,2B4,1,BUEN ESTADO,24249,FU05333,720.0,2026-01-07 09:08:10.963000
112418,726,WMS229,MELOCOTON KILLIOS MITADES 12/820 GR 29OZ,720,PICKING,1,BUEN ESTADO,24249,FU06490,408.0,2026-02-06 10:52:34.723000
112419,726,WMS229,MELOCOTON KILLIOS MITADES 12/820 GR 29OZ,720,PICKING,1,BUEN ESTADO,24249,FU06490,324.0,2026-02-06 10:52:34.723000
136178,726,WMS229,MELOCOTON KILLIOS MITADES 12/820 GR 29OZ,720,PICKING,1,BUEN ESTADO,24249,FU06490,36.0,2026-02-06 10:52:34.723000
54042,730,WMS229,MELOCOTON KILLIOS MITADES 12/820 GR 29OZ,2112,6A1,1,BUEN ESTADO,24232,D2000868,432.0,2025-09-06 06:53:37.520000
91098,730,WMS229,MELOCOTON KILLIOS MITADES 12/820 GR 29OZ,2112,6A1,1,BUEN ESTADO,24232,D2000868,768.0,2025-09-06 06:53:37.520000
133858,731,WMS23,SALSA MUY PICANTE MARIE SHARPS HABANERO 12/296ML 10OZ,167,3C4,1,BUEN ESTADO,N744,F7000111,36.0,2025-12-18 13:46:23.357000
135200,731,WMS23,SALSA MUY PICANTE MARIE SHARPS HABANERO 12/296ML 10OZ,167,3C4,1,BUEN ESTADO,N744,F7000111,48.0,2025-12-18 13:46:23.357000
101951,736,WMS230,MELOCOTON KILLIOS EN ALMIBAR FRASCO 12/550G,173,1A1,1,BUEN ESTADO,DLF25678,FU05118,144.0,2025-12-26 07:00:39.793000
114572,736,WMS230,MELOCOTON KILLIOS EN ALMIBAR FRASCO 12/550G,173,1A1,1,BUEN ESTADO,DLF25678,FU05118,12.0,2025-12-26 07:00:39.793000
127915,736,WMS230,MELOCOTON KILLIOS EN ALMIBAR FRASCO 12/550G,829,2B2,1,BUEN ESTADO,DLF25145,FU06718,6.0,2026-02-10 10:35:54.513000
127916,736,WMS230,MELOCOTON KILLIOS EN ALMIBAR FRASCO 12/550G,829,2B2,1,BUEN ESTADO,DLF25145,FU06718,6.0,2026-02-10 10:35:54.513000
131599,736,WMS230,MELOCOTON KILLIOS EN ALMIBAR FRASCO 12/550G,829,2B2,1,BUEN ESTADO,DLF25145,FU06718,6.0,2026-02-10 10:35:54.513000
105547,736,WMS230,MELOCOTON KILLIOS EN ALMIBAR FRASCO 12/550G,894,2C3,1,BUEN ESTADO,DLF25145,FU06719,588.0,2026-02-10 10:39:32.623000
136070,736,WMS230,MELOCOTON KILLIOS EN ALMIBAR FRASCO 12/550G,894,2C3,1,BUEN ESTADO,DLF25145,FU06719,12.0,2026-02-10 10:39:32.623000
109861,741,WMS231,MELOCOTON KILLIOS MITADES 24/410 GRS,428,2B2,1,BUEN ESTADO,24223,0,1224.0,2025-11-29 11:45:28
120436,741,WMS231,MELOCOTON KILLIOS MITADES 24/410 GRS,428,2B2,1,BUEN ESTADO,24223,0,12.0,2025-11-29 11:45:28
121342,741,WMS231,MELOCOTON KILLIOS MITADES 24/410 GRS,428,2B2,1,BUEN ESTADO,24223,0,8.0,2025-11-29 11:45:28
121343,741,WMS231,MELOCOTON KILLIOS MITADES 24/410 GRS,428,2B2,1,BUEN ESTADO,24223,0,4.0,2025-11-29 11:45:28
129391,741,WMS231,MELOCOTON KILLIOS MITADES 24/410 GRS,428,2B2,1,BUEN ESTADO,24223,0,18.0,2025-11-29 11:36:51
935,745,WMS231,MELOCOTON KILLIOS MITADES 24/410 GRS,1296,14D4,1,BUEN ESTADO,24223,0,576.0,2025-05-29 12:44:23
5382,745,WMS231,MELOCOTON KILLIOS MITADES 24/410 GRS,1296,14D4,1,BUEN ESTADO,24223,0,1584.0,2025-05-29 12:44:23
126345,766,WMS236,ACEITUNA EXCELENCIA DOYPACK C/HUESO 16/180 GR 6OZ,485,2C1,1,BUEN ESTADO,25267AG,FU05322,32.0,2026-01-07 08:07:25.880000
133412,766,WMS236,ACEITUNA EXCELENCIA DOYPACK C/HUESO 16/180 GR 6OZ,485,2C1,1,BUEN ESTADO,25267AG,FU05322,8.0,2026-01-07 08:07:25.880000
133418,766,WMS236,ACEITUNA EXCELENCIA DOYPACK C/HUESO 16/180 GR 6OZ,485,2C1,1,BUEN ESTADO,25267AG,FU05322,8.0,2026-01-07 08:07:25.880000
127984,771,WMS237,ACEITUNA EXCELENCIA DOYPACK S/HUESO 16/170 GR 6OZ,423,2A1,1,BUEN ESTADO,25316AG,FU08158,512.0,2026-03-25 09:30:00.410000
133415,771,WMS237,ACEITUNA EXCELENCIA DOYPACK S/HUESO 16/170 GR 6OZ,423,2A1,1,BUEN ESTADO,25316AG,FU08158,8.0,2026-03-25 09:30:00.410000
127591,771,WMS237,ACEITUNA EXCELENCIA DOYPACK S/HUESO 16/170 GR 6OZ,424,2B1,1,BUEN ESTADO,25260AG,FU05321,8.0,2026-01-07 08:06:10.957000
127592,771,WMS237,ACEITUNA EXCELENCIA DOYPACK S/HUESO 16/170 GR 6OZ,424,2B1,1,BUEN ESTADO,25260AG,FU05321,8.0,2026-01-07 08:06:10.957000
127593,771,WMS237,ACEITUNA EXCELENCIA DOYPACK S/HUESO 16/170 GR 6OZ,424,2B1,1,BUEN ESTADO,25260AG,FU05321,8.0,2026-01-07 08:06:10.957000
127594,771,WMS237,ACEITUNA EXCELENCIA DOYPACK S/HUESO 16/170 GR 6OZ,424,2B1,1,BUEN ESTADO,25260AG,FU05321,8.0,2026-01-07 08:06:10.957000
127595,771,WMS237,ACEITUNA EXCELENCIA DOYPACK S/HUESO 16/170 GR 6OZ,424,2B1,1,BUEN ESTADO,25260AG,FU05321,8.0,2026-01-07 08:06:10.957000
127596,771,WMS237,ACEITUNA EXCELENCIA DOYPACK S/HUESO 16/170 GR 6OZ,424,2B1,1,BUEN ESTADO,25260AG,FU06363,8.0,2026-02-04 10:55:03.343000
127597,771,WMS237,ACEITUNA EXCELENCIA DOYPACK S/HUESO 16/170 GR 6OZ,424,2B1,1,BUEN ESTADO,25260AG,FU06363,8.0,2026-02-04 10:55:03.343000
129882,786,WMS24,SALSA PICANTE MARIE SHARPS HABANERO 4/128OZ GALON,301,1C5,1,BUEN ESTADO,M787,0,2.0,2025-11-29 17:32:35.863000
129883,786,WMS24,SALSA PICANTE MARIE SHARPS HABANERO 4/128OZ GALON,301,1C5,1,BUEN ESTADO,M787,0,2.0,2025-11-29 17:32:35.863000
75287,786,WMS24,SALSA PICANTE MARIE SHARPS HABANERO 4/128OZ GALON,301,1C5,1,BUEN ESTADO,N040,0,172.0,2025-11-28 13:42:29
118727,786,WMS24,SALSA PICANTE MARIE SHARPS HABANERO 4/128OZ GALON,301,1C5,1,BUEN ESTADO,N040,0,2.0,2025-11-28 13:42:29
120492,826,WMS249,CHOCOLATE ARANDANOS CARDON 18/42gr 1.5OZ BOLSITA,3,1A2,1,BUEN ESTADO,1.25,0,1.0,2025-11-29 17:58:34.050000
120496,826,WMS249,CHOCOLATE ARANDANOS CARDON 18/42gr 1.5OZ BOLSITA,3,1A2,1,BUEN ESTADO,1.25,0,8.0,2025-11-29 17:58:34.050000
125456,831,WMS25,SALSA MARIE SHARPS AJO Y HABANERO 12/5OZ,509,3C2,1,BUEN ESTADO,N745,F7000109,828.0,2025-12-18 13:46:23.417000
125457,831,WMS25,SALSA MARIE SHARPS AJO Y HABANERO 12/5OZ,509,3C2,1,BUEN ESTADO,N745,F7000109,6.0,2025-12-18 13:46:23.417000
127039,866,WMS257,ACEITUNA EXCELENCIA CON HUESO 6/800GR 28OZ,508,3B2,1,BUEN ESTADO,25283AG,FU05037,348.0,2025-12-18 14:44:09.140000
127040,866,WMS257,ACEITUNA EXCELENCIA CON HUESO 6/800GR 28OZ,508,3B2,1,BUEN ESTADO,25283AG,FU05037,3.0,2025-12-18 14:44:09.140000
127041,866,WMS257,ACEITUNA EXCELENCIA CON HUESO 6/800GR 28OZ,508,3B2,1,BUEN ESTADO,25283AG,FU05037,3.0,2025-12-18 14:44:09.140000
125571,871,WMS258,ACEITUNA EXCELENCIA RELLENA DE PIMIENTO 6/800GR 28OZ,390,3D2,1,BUEN ESTADO,25283AG,FU05035,5.0,2025-12-18 14:41:01.973000
126196,871,WMS258,ACEITUNA EXCELENCIA RELLENA DE PIMIENTO 6/800GR 28OZ,390,3D2,1,BUEN ESTADO,25283AG,FU05035,3.0,2025-12-18 14:41:01.973000
106582,876,WMS259,ACEITUNA EXCELENCIA C/H KALAMATA 6/420G,87,2C4,1,BUEN ESTADO,25174AG,0,1056.0,2025-11-28 11:39:44
127864,876,WMS259,ACEITUNA EXCELENCIA C/H KALAMATA 6/420G,87,2C4,1,BUEN ESTADO,25174AG,0,5.0,2025-11-28 11:39:44
129827,876,WMS259,ACEITUNA EXCELENCIA C/H KALAMATA 6/420G,87,2C4,1,BUEN ESTADO,25174AG,0,3.0,2025-11-28 11:39:44
136160,881,WMS26,SALSA MARIE SHARPS CACTUS HABANERO MORINGA 12/10OZ,720,PICKING,1,BUEN ESTADO,A015,FU08866,12.0,2026-04-21 07:19:21.267000
136166,881,WMS26,SALSA MARIE SHARPS CACTUS HABANERO MORINGA 12/10OZ,720,PICKING,1,BUEN ESTADO,A015,FU08866,12.0,2026-04-21 07:19:21.267000
100965,911,WMS266,ELOTITOS TIERNOS KILLIOS 12/440 GRS.,519,3A5,1,BUEN ESTADO,70.24025,0,612.0,2025-11-28 13:01:25
100967,911,WMS266,ELOTITOS TIERNOS KILLIOS 12/440 GRS.,519,3A5,1,BUEN ESTADO,70.24025,0,6.0,2025-11-28 13:01:51
102951,921,WMS268,ELOTITOS TIERNOS KILLIOS 12/908 GRS.,516,3B4,1,BUEN ESTADO,70.26125,0,228.0,2025-11-28 12:43:41
102952,921,WMS268,ELOTITOS TIERNOS KILLIOS 12/908 GRS.,516,3B4,1,BUEN ESTADO,70.26125,0,6.0,2025-11-28 12:44:23
110842,926,WMS269,ELOTITOS TIERNOS KILLIOS 24/200 GRS.,495,2A4,1,BUEN ESTADO,70.18325,0,408.0,2025-11-29 08:07:42
110844,926,WMS269,ELOTITOS TIERNOS KILLIOS 24/200 GRS.,495,2A4,1,BUEN ESTADO,70.18325,0,24.0,2025-11-29 08:07:42
110849,926,WMS269,ELOTITOS TIERNOS KILLIOS 24/200 GRS.,495,2A4,1,BUEN ESTADO,MM,0,19.0,2025-11-28 16:51:59
113508,926,WMS269,ELOTITOS TIERNOS KILLIOS 24/200 GRS.,495,2A4,1,BUEN ESTADO,MM,0,12.0,2025-11-28 16:51:21
75983,931,WMS27,SALSA MARIE SHARPS EXOTICA 12/10OZ,177,1A2,1,BUEN ESTADO,M749,0,72.0,2025-11-29 10:36:01
75985,931,WMS27,SALSA MARIE SHARPS EXOTICA 12/10OZ,177,1A2,1,BUEN ESTADO,M749,0,10.0,2025-11-29 10:36:44
105508,931,WMS27,SALSA MARIE SHARPS EXOTICA 12/10OZ,177,1A2,1,BUEN ESTADO,M749,0,6.0,2025-11-29 10:36:01
110858,936,WMS270,PALMITO ENTERO KILLIO 12/420 GRS.,494,2D3,1,BUEN ESTADO,18.26225,FU04435,12.0,2025-12-02 14:29:01.067000
110864,936,WMS270,PALMITO ENTERO KILLIO 12/420 GRS.,494,2D3,1,BUEN ESTADO,18.26225,FU04435,156.0,2025-12-02 14:29:01.067000
112904,941,WMS272,ELOTITOS TIERNOS MIGUELS ENTERO 12/908GR 32OZ,202,2B3,1,BUEN ESTADO,70.05625,0,2.0,2025-11-29 09:22:02
112905,941,WMS272,ELOTITOS TIERNOS MIGUELS ENTERO 12/908GR 32OZ,202,2B3,1,BUEN ESTADO,70.05625,0,6.0,2025-11-29 09:22:02
112906,941,WMS272,ELOTITOS TIERNOS MIGUELS ENTERO 12/908GR 32OZ,202,2B3,1,BUEN ESTADO,70.05625,0,6.0,2025-11-29 09:22:02
112907,941,WMS272,ELOTITOS TIERNOS MIGUELS ENTERO 12/908GR 32OZ,202,2B3,1,BUEN ESTADO,70.05625,0,6.0,2025-11-29 09:22:02
112908,941,WMS272,ELOTITOS TIERNOS MIGUELS ENTERO 12/908GR 32OZ,202,2B3,1,BUEN ESTADO,70.05625,0,6.0,2025-11-29 09:22:02
112909,941,WMS272,ELOTITOS TIERNOS MIGUELS ENTERO 12/908GR 32OZ,202,2B3,1,BUEN ESTADO,70.05625,0,10.0,2025-11-29 09:25:55
120592,941,WMS272,ELOTITOS TIERNOS MIGUELS ENTERO 12/908GR 32OZ,774,3C3,1,BUEN ESTADO,70.06126,FU07927,264.0,2026-03-18 11:20:11.077000
121864,941,WMS272,ELOTITOS TIERNOS MIGUELS ENTERO 12/908GR 32OZ,774,3C3,1,BUEN ESTADO,70.06126,FU07927,6.0,2026-03-18 11:20:11.077000
122441,941,WMS272,ELOTITOS TIERNOS MIGUELS ENTERO 12/908GR 32OZ,774,3C3,1,BUEN ESTADO,70.06126,FU07927,6.0,2026-03-18 11:20:11.077000
75458,946,WMS273,PEPINILLOS KILLIOS 12/440 GRS.,502,2D5,1,BUEN ESTADO,75.31925,0,636.0,2025-11-28 16:29:13
114915,946,WMS273,PEPINILLOS KILLIOS 12/440 GRS.,502,2D5,1,BUEN ESTADO,75.31925,0,6.0,2025-11-28 16:29:13
128354,946,WMS273,PEPINILLOS KILLIOS 12/440 GRS.,808,1A2,1,BUEN ESTADO,75.07125,FU07864,6.0,2026-03-12 12:45:07.190000
128355,946,WMS273,PEPINILLOS KILLIOS 12/440 GRS.,808,1A2,1,BUEN ESTADO,75.07125,FU07864,6.0,2026-03-12 12:45:07.190000
128356,946,WMS273,PEPINILLOS KILLIOS 12/440 GRS.,808,1A2,1,BUEN ESTADO,75.07125,FU07864,6.0,2026-03-12 12:45:07.190000
114472,951,WMS274,CEBOLLITAS EN VINAGRE KILLIOS 12/454 GRS.,184,1D3,1,BUEN ESTADO,81.26024,0,72.0,2025-11-28 13:32:38
114473,951,WMS274,CEBOLLITAS EN VINAGRE KILLIOS 12/454 GRS.,184,1D3,1,BUEN ESTADO,81.26024,0,108.0,2025-11-29 16:35:18.763000
114474,951,WMS274,CEBOLLITAS EN VINAGRE KILLIOS 12/454 GRS.,184,1D3,1,BUEN ESTADO,mm,0,528.0,2025-11-29 11:55:42
114475,951,WMS274,CEBOLLITAS EN VINAGRE KILLIOS 12/454 GRS.,184,1D3,1,BUEN ESTADO,mm,0,6.0,2025-11-29 11:55:42
86861,961,WMS278,REMOLACHA KILLIOS EN RODAJAS 12/700GR,953,2B3,1,BUEN ESTADO,13022024102,0,216.0,2025-11-29 11:18:48
119624,961,WMS278,REMOLACHA KILLIOS EN RODAJAS 12/700GR,953,2B3,1,BUEN ESTADO,13022024102,0,6.0,2025-11-29 11:18:48
85938,1021,WMS295,HILOS DE PACAYA KILLIOS 12/32OZ,382,2D5,1,BUEN ESTADO,17.13323MM,0,276.0,2025-11-28 12:44:11
101559,1021,WMS295,HILOS DE PACAYA KILLIOS 12/32OZ,382,2D5,1,BUEN ESTADO,17.13323MM,0,6.0,2025-11-28 12:44:11
133334,1036,WMS3,PEPINILLOS MIGUELS EN MITADES 12/454GR 16OZ,413,1C3,1,BUEN ESTADO,75.27025,0,4.0,2025-11-28 11:52:42
133335,1036,WMS3,PEPINILLOS MIGUELS EN MITADES 12/454GR 16OZ,413,1C3,1,BUEN ESTADO,75.27025,0,6.0,2025-11-28 11:52:23
105977,1051,WMS303,FRASCOS DE VIDRIO MIEL 0.5KG,1035,1A1,1,BUEN ESTADO,,FU06155,818.0,2026-01-28 14:29:47.377000
133328,1051,WMS303,FRASCOS DE VIDRIO MIEL 0.5KG,1035,1A1,1,BUEN ESTADO,,FU06155,2894.0,2026-01-28 14:29:47.377000
115788,1136,WMS32,ACEITUNAS MIGUELS RELLENAS DOY PACK 24/200GR 7OZ,22,3B1,16,MAL ESTADO,01.20725,FU05479,2.0,2026-01-12 10:31:17.120000
115789,1136,WMS32,ACEITUNAS MIGUELS RELLENAS DOY PACK 24/200GR 7OZ,22,3B1,16,MAL ESTADO,01.20725,FU05479,4.0,2026-01-12 10:31:17.120000
115798,1136,WMS32,ACEITUNAS MIGUELS RELLENAS DOY PACK 24/200GR 7OZ,472,1B3,1,BUEN ESTADO,01.24925,FU05369,12.0,2026-01-09 09:06:27.640000
115799,1136,WMS32,ACEITUNAS MIGUELS RELLENAS DOY PACK 24/200GR 7OZ,472,1B3,1,BUEN ESTADO,01.24925,FU05369,12.0,2026-01-09 09:06:27.640000
108736,1136,WMS32,ACEITUNAS MIGUELS RELLENAS DOY PACK 24/200GR 7OZ,472,1B3,1,BUEN ESTADO,01.24925,FU05370,12.0,2026-01-09 09:07:37.323000
110807,1136,WMS32,ACEITUNAS MIGUELS RELLENAS DOY PACK 24/200GR 7OZ,472,1B3,1,BUEN ESTADO,01.24925,FU05370,12.0,2026-01-09 09:07:37.323000
108732,1136,WMS32,ACEITUNAS MIGUELS RELLENAS DOY PACK 24/200GR 7OZ,472,1B3,1,BUEN ESTADO,1.15825,0,12.0,2025-11-29 06:36:03
108733,1136,WMS32,ACEITUNAS MIGUELS RELLENAS DOY PACK 24/200GR 7OZ,472,1B3,1,BUEN ESTADO,1.15825,0,12.0,2025-11-29 06:36:03
108734,1136,WMS32,ACEITUNAS MIGUELS RELLENAS DOY PACK 24/200GR 7OZ,472,1B3,1,BUEN ESTADO,1.15825,0,12.0,2025-11-29 06:36:03
108735,1136,WMS32,ACEITUNAS MIGUELS RELLENAS DOY PACK 24/200GR 7OZ,472,1B3,1,BUEN ESTADO,1.15825,0,12.0,2025-11-29 06:36:03
109857,1171,WMS328,HONGOS NAMEKO KILLIOS 12/250 GRS.,421,1C5,1,BUEN ESTADO,1270,0,36.0,2025-11-28 11:17:42
109859,1171,WMS328,HONGOS NAMEKO KILLIOS 12/250 GRS.,421,1C5,1,BUEN ESTADO,1270,0,8.0,2025-11-28 11:18:23
110790,1171,WMS328,HONGOS NAMEKO KILLIOS 12/250 GRS.,421,1C5,1,BUEN ESTADO,1270,0,2.0,2025-11-29 14:09:24
114920,1171,WMS328,HONGOS NAMEKO KILLIOS 12/250 GRS.,421,1C5,1,BUEN ESTADO,1270,0,6.0,2025-11-29 14:07:00.640000
120585,1171,WMS328,HONGOS NAMEKO KILLIOS 12/250 GRS.,421,1C5,1,BUEN ESTADO,1270,0,6.0,2025-11-29 14:07:00.640000
131097,1176,WMS33,ACEITUNAS MIGUELS RELLENAS DE PIMIENTO 24/454GR 16OZ,160,3D2,1,BUEN ESTADO,0125125,0,12.0,2025-11-29 11:05:17
131098,1176,WMS33,ACEITUNAS MIGUELS RELLENAS DE PIMIENTO 24/454GR 16OZ,160,3D2,1,BUEN ESTADO,0125125,0,12.0,2025-11-29 11:05:17
131099,1176,WMS33,ACEITUNAS MIGUELS RELLENAS DE PIMIENTO 24/454GR 16OZ,160,3D2,1,BUEN ESTADO,0125125,0,12.0,2025-11-29 11:05:17
131100,1176,WMS33,ACEITUNAS MIGUELS RELLENAS DE PIMIENTO 24/454GR 16OZ,160,3D2,1,BUEN ESTADO,0125125,0,12.0,2025-11-29 11:05:17
131101,1176,WMS33,ACEITUNAS MIGUELS RELLENAS DE PIMIENTO 24/454GR 16OZ,160,3D2,1,BUEN ESTADO,0125125,0,12.0,2025-11-29 11:05:17
131102,1176,WMS33,ACEITUNAS MIGUELS RELLENAS DE PIMIENTO 24/454GR 16OZ,160,3D2,1,BUEN ESTADO,0125125,0,21.0,2025-11-29 11:24:31
76071,1176,WMS33,ACEITUNAS MIGUELS RELLENAS DE PIMIENTO 24/454GR 16OZ,160,3D2,1,BUEN ESTADO,0126825,0,984.0,2025-11-29 11:06:54
129509,1176,WMS33,ACEITUNAS MIGUELS RELLENAS DE PIMIENTO 24/454GR 16OZ,160,3D2,1,BUEN ESTADO,0126825,0,12.0,2025-11-29 11:06:54
100932,1191,WMS34,ACEITUNAS MIGUELS RELLENAS DE PIMIENTO 24/227GR 8OZ,68,1D4,1,BUEN ESTADO,0125925,0,480.0,2025-11-28 17:40:58
100933,1191,WMS34,ACEITUNAS MIGUELS RELLENAS DE PIMIENTO 24/227GR 8OZ,68,1D4,1,BUEN ESTADO,0125925,0,10.0,2025-11-28 17:40:58
100934,1191,WMS34,ACEITUNAS MIGUELS RELLENAS DE PIMIENTO 24/227GR 8OZ,68,1D4,1,BUEN ESTADO,0125925,0,12.0,2025-11-28 17:40:58
100935,1191,WMS34,ACEITUNAS MIGUELS RELLENAS DE PIMIENTO 24/227GR 8OZ,68,1D4,1,BUEN ESTADO,0125925,0,12.0,2025-11-28 17:40:58
100936,1191,WMS34,ACEITUNAS MIGUELS RELLENAS DE PIMIENTO 24/227GR 8OZ,68,1D4,1,BUEN ESTADO,0125925,0,12.0,2025-11-28 17:40:58
100937,1191,WMS34,ACEITUNAS MIGUELS RELLENAS DE PIMIENTO 24/227GR 8OZ,68,1D4,1,BUEN ESTADO,0125925,0,20.0,2025-11-28 17:41:21
110387,1191,WMS34,ACEITUNAS MIGUELS RELLENAS DE PIMIENTO 24/227GR 8OZ,68,1D4,1,BUEN ESTADO,0125925,0,12.0,2026-02-20 11:47:16.770000
110817,1191,WMS34,ACEITUNAS MIGUELS RELLENAS DE PIMIENTO 24/227GR 8OZ,68,1D4,1,BUEN ESTADO,0125925,0,12.0,2025-11-28 17:40:58
127612,1196,WMS35,ACEITUNA MIGUELS NEGRA S/H 12/350 GR 12OZ,389,3C2,1,BUEN ESTADO,23131AG,FU04627,2.0,2025-12-05 13:32:40.777000
127613,1196,WMS35,ACEITUNA MIGUELS NEGRA S/H 12/350 GR 12OZ,389,3C2,1,BUEN ESTADO,23131AG,FU04627,22.0,2025-12-05 13:32:40.777000
127614,1196,WMS35,ACEITUNA MIGUELS NEGRA S/H 12/350 GR 12OZ,389,3C2,1,BUEN ESTADO,25155AG,FU04822,6.0,2025-12-12 11:20:45.517000
127616,1196,WMS35,ACEITUNA MIGUELS NEGRA S/H 12/350 GR 12OZ,389,3C2,1,BUEN ESTADO,25155AG,FU04822,108.0,2025-12-12 11:20:45.517000
127617,1196,WMS35,ACEITUNA MIGUELS NEGRA S/H 12/350 GR 12OZ,389,3C2,1,BUEN ESTADO,25155AG,FU07734,636.0,2026-03-12 09:20:42.103000
127627,1196,WMS35,ACEITUNA MIGUELS NEGRA S/H 12/350 GR 12OZ,389,3C2,1,BUEN ESTADO,25155AG,FU07734,6.0,2026-03-12 09:20:42.103000
130030,1196,WMS35,ACEITUNA MIGUELS NEGRA S/H 12/350 GR 12OZ,389,3C2,1,BUEN ESTADO,25155AG,FU07734,6.0,2026-03-12 09:20:42.103000
111392,1201,WMS36,GUINDA FRUTALIA CON TALLO 4/1 GALON VIDRIO/4256GRS 150OZ,297,1C4,1,BUEN ESTADO,GC2511,FU05895,2.0,2026-01-23 06:42:39.927000
118720,1201,WMS36,GUINDA FRUTALIA CON TALLO 4/1 GALON VIDRIO/4256GRS 150OZ,297,1C4,1,BUEN ESTADO,GC2511,FU05895,2.0,2026-01-23 06:42:39.927000
122812,1201,WMS36,GUINDA FRUTALIA CON TALLO 4/1 GALON VIDRIO/4256GRS 150OZ,297,1C4,1,BUEN ESTADO,GC2511,FU05895,2.0,2026-01-23 06:42:39.927000
108516,1201,WMS36,GUINDA FRUTALIA CON TALLO 4/1 GALON VIDRIO/4256GRS 150OZ,297,1C4,1,BUEN ESTADO,mm,0,2.0,2025-11-28 12:17:40
108518,1201,WMS36,GUINDA FRUTALIA CON TALLO 4/1 GALON VIDRIO/4256GRS 150OZ,297,1C4,1,BUEN ESTADO,mm,0,2.0,2025-11-28 12:17:40
108519,1201,WMS36,GUINDA FRUTALIA CON TALLO 4/1 GALON VIDRIO/4256GRS 150OZ,297,1C4,1,BUEN ESTADO,mm,0,2.0,2025-11-28 12:17:40
108520,1201,WMS36,GUINDA FRUTALIA CON TALLO 4/1 GALON VIDRIO/4256GRS 150OZ,297,1C4,1,BUEN ESTADO,mm,0,2.0,2025-11-28 12:17:40
108521,1201,WMS36,GUINDA FRUTALIA CON TALLO 4/1 GALON VIDRIO/4256GRS 150OZ,297,1C4,1,BUEN ESTADO,mm,0,2.0,2025-11-28 12:17:40
108522,1201,WMS36,GUINDA FRUTALIA CON TALLO 4/1 GALON VIDRIO/4256GRS 150OZ,297,1C4,1,BUEN ESTADO,mm,0,2.0,2025-11-28 12:17:40
108498,1201,WMS36,GUINDA FRUTALIA CON TALLO 4/1 GALON VIDRIO/4256GRS 150OZ,298,1D4,1,BUEN ESTADO,GS2511,FU04633,2.0,2025-12-05 14:02:35.723000
108499,1201,WMS36,GUINDA FRUTALIA CON TALLO 4/1 GALON VIDRIO/4256GRS 150OZ,298,1D4,1,BUEN ESTADO,GS2511,FU04633,48.0,2025-12-05 14:02:35.723000
122977,1201,WMS36,GUINDA FRUTALIA CON TALLO 4/1 GALON VIDRIO/4256GRS 150OZ,298,1D4,1,BUEN ESTADO,GS2511,FU04633,2.0,2025-12-05 14:02:35.723000
129238,1201,WMS36,GUINDA FRUTALIA CON TALLO 4/1 GALON VIDRIO/4256GRS 150OZ,298,1D4,1,BUEN ESTADO,GS2511,FU04633,2.0,2025-12-05 14:02:35.723000
133988,1201,WMS36,GUINDA FRUTALIA CON TALLO 4/1 GALON VIDRIO/4256GRS 150OZ,298,1D4,1,BUEN ESTADO,GS2511,FU04633,2.0,2025-12-05 14:02:35.723000
